IndirectNetworkEffectsStrengthA,IndirectNetworkEffectsStrengthB,aAdoptersA_user_TMAX,aAdoptersA_cmpl_TMAX,aAdoptersB_user_TMAX,aAdoptersB_cmpl_TMAX,mhg_user_TMAX,mhg_cmpl_TMAX,mhg_ratios_user_TMAX,mhg_ratios_cmpl_TMAX
0.6812244897959183,0.43714285714285717,2.6687626203309745e6,58.05422399221118,8.301284223632312e6,45.0867217893538,2.5648969611360608e6,0.0,0.23380911655336267,0.0
0.6812244897959183,0.4981632653061224,3.1021190042967997e6,58.054224039054,8.53890714186977e6,45.08672177186009,2.978782485538204e6,0.0,0.255886590076866,0.0
0.6812244897959183,0.5591836734693878,3.7221411121506873e6,58.05422412387112,8.875898317467943e6,45.08672174067168,3.5645666028801487e6,0.0,0.28294613799189033,0.0
0.6812244897959183,0.6202040816326531,4.646138934007407e6,58.05422429207402,9.372423878916506e6,45.08672167993765,4.426980844560768e6,0.0,0.3157942011344752,0.0
0.6812244897959183,0.6812244897959183,6.083620447441423e6,58.054224662592596,1.013428242644541e7,45.08672154884446,5.751777288360958e6,0.0,0.35465604480972385,0.0
0.6812244897959183,0.7422448979591837,8.395240226503631e6,58.054225570645436,1.1342116596011022e7,45.086721233852096,7.861907515428866e6,0.0,0.3983262594949233,0.0
0.6812244897959183,0.803265306122449,1.2074429435148647e7,58.05422794865004,1.325020841495504e7,45.08672041837124,1.1233338091913065e7,0.0,0.44357349386013323,0.0
0.6812244897959183,0.8642857142857143,1.72840953378023e7,58.05423380260857,1.5989624106710508e7,45.08671838844854,1.6188556295005474e7,0.0,0.4865268014897307,0.0
0.6812244897959183,0.9253061224489796,2.2958552972349666e7,58.05424492053241,1.9104537678534925e7,45.086714363294114,2.207427057085837e7,0.0,0.5247895537223,0.0
0.6812244897959183,0.9863265306122448,2.7484896758125056e7,58.05425966125629,2.1704074293430977e7,45.08670870873959,2.7359542226080533e7,0.0,0.5562129404456214,0.0
0.6812244897959183,1.04734693877551,3.0476606459617715e7,58.05427479184098,2.3407104012440063e7,45.08670269379124,3.123670590331116e7,0.0,0.5797059190923652,0.0
0.6812244897959183,1.1083673469387756,3.2455272179963402e7,58.05428925439233,2.441468108907283e7,45.08669698748895,3.3935934025132455e7,0.0,0.5967287130444932,0.0
0.6812244897959183,1.1693877551020408,3.393481041680977e7,58.05430367797502,2.5016920773601882e7,45.08669151841434,3.593228513550384e7,0.0,0.6095204400265032,0.0
0.6812244897959183,1.230408163265306,3.5195300783983104e7,58.05431892721541,2.539350519043336e7,45.086686012643916,3.754730866820869e7,0.0,0.6197070244966205,0.0
0.6812244897959183,1.2914285714285714,3.635260993589491e7,58.054335564807154,2.562547480096132e7,45.08668027038111,3.893163808262275e7,0.0,0.628151680516056,0.0
0.6812244897959183,1.3524489795918366,3.7439561690835305e7,58.054353805487295,2.5739631644735e7,45.08667421169882,4.013178291945584e7,0.0,0.6352056871998931,0.0
0.6812244897959183,1.4134693877551021,3.8451040995988816e7,58.05437357147427,2.5737738028154183e7,45.086667853735726,4.1141206102722295e7,0.0,0.6409407801205887,0.0
0.6812244897959183,1.4744897959183674,3.936460133888595e7,58.054394549459516,2.561120616058804e7,45.08666128101721,4.192821086249056e7,0.0,0.6452895697037699,0.0
0.6812244897959183,1.5355102040816326,4.014989751697135e7,58.05441625430401,2.5348202617945336e7,45.08665461855581,4.245050049905866e7,0.0,0.6481180432961676,0.0
0.6812244897959183,1.596530612244898,4.077404079060987e7,58.05443811209409,2.493753273607321e7,45.08664800666887,4.266397356124202e7,0.0,0.649261176859777,0.0
0.6812244897959183,1.6575510204081632,4.120577350925799e7,58.05445955414485,2.437123701500503e7,45.086641578657364,4.252941052716338e7,0.0,0.648541465784382,0.0
0.6812244897959183,1.7185714285714286,4.14193694868357e7,58.054480096940125,2.364656230920763e7,45.08663544473249,4.2018331796261616e7,0.0,0.6457808354758204,0.0
0.6812244897959183,1.779591836734694,4.1398278799326256e7,58.05449938608285,2.2767416910744213e7,45.086629684513895,4.111809571008563e7,0.0,0.6408111882067907,0.0
0.6812244897959183,1.8406122448979592,4.113810099131203e7,58.054517200965904,2.1745197230038498e7,45.08662434732052,3.983569822135151e7,0.0,0.6334861457350571,0.0
0.6812244897959183,1.9016326530612244,4.0648287720840976e7,58.054533433872535,2.0598817974436373e7,45.08661945712245,3.819950569527726e7,0.0,0.623694871155728,0.0
0.6812244897959183,1.96265306122449,3.9952043587938845e7,58.054548061226136,1.9353833999616586e7,45.08661501879156,3.625827758755557e7,0.0,0.6113774732365465,0.0
0.6812244897959183,2.023673469387755,3.90842236948854e7,58.05456111829758,1.8040683944760907e7,45.086611023578996,3.407730763964681e7,0.0,0.5965402667188944,0.0
0.6812244897959183,2.0846938775510204,3.8087529791192904e7,58.054572680547565,1.669227105656871e7,45.08660745318946,3.1732200847761326e7,0.0,0.5792682769320062,0.0
0.6812244897959183,2.145714285714286,3.70077799744109e7,58.054582850227774,1.534125949118911e7,45.08660428268541,2.930143946560017e7,0.0,0.559732131949717,0.0
0.6812244897959183,2.206734693877551,3.588924882165409e7,58.054591746032536,1.4017537266635057e7,45.08660148267926,2.6859186088289198e7,0.0,0.5381870521730877,0.0
0.6812244897959183,2.2677551020408164,3.477094909197962e7,58.05459949455529,1.2746245094404405e7,45.086599021141005,2.446959418638394e7,0.0,0.5149629435274118,0.0
0.6812244897959183,2.3287755102040815,3.36843415911419e7,58.05460622326421,1.1546612416157287e7,45.08659686496461,2.2183354007299356e7,0.0,0.4904462993135077,0.0
0.6812244897959183,2.389795918367347,3.265251558824422e7,58.054612055123016,1.0431640375707481e7,45.08659498129098,2.003655596395182e7,0.0,0.465056249000591,0.0
0.6812244897959183,2.4508163265306124,3.1690553376450423e7,58.05461710490152,9.40849752973831e6,45.08659333855724,1.805145090618876e7,0.0,0.43921819380677124,0.0
0.6812244897959183,2.5118367346938775,3.080664896965905e7,58.05462147703416,8.479394394418502e6,45.0865919072507,1.6238443364077788e7,0.0,0.41333873237349034,0.0
0.6812244897959183,2.572857142857143,3.0003565085394405e7,58.054625264714424,7.642685473522407e6,45.08659066037189,1.4598650558916759e7,0.0,0.38778498103203407,0.0
0.6812244897959183,2.633877551020408,2.9280114112503402e7,58.05462854987849,6.893990241676662e6,45.08658957365845,1.312650435418006e7,0.0,0.36287019647145013,0.0
0.6812244897959183,2.6948979591836735,2.8632472203356214e7,58.05463140376647,6.227194657122235e6,45.086588625611874,1.1812066860478451e7,0.0,0.3388462347547613,0.0
0.6812244897959183,2.755918367346939,2.8055241040079165e7,58.05463388780731,5.635264298336773e6,45.08658779738924,1.0642905338415785e7,0.0,0.31590221730156437,0.0
0.6812244897959183,2.816938775510204,2.7542244346246228e7,58.054636054660186,5.110853570071898e6,45.08658707261561,9.60549791631817e6,0.0,0.29416804313436673,0.0
0.6812244897959183,2.8779591836734695,2.7087086976813566e7,58.054637949280085,4.646728461143779e6,45.086586437144746,8.686215437957268e6,0.0,0.2737211179330028,0.0
0.6812244897959183,2.9389795918367345,2.66835214306358e7,58.05463960994589,4.23603591961678e6,45.086585878810894,7.871957350252497e6,0.0,0.25459476217851457,0.0
0.6812244897959183,3.0,2.6325668862279937e7,58.054641069206234,3.8724564951911205e6,45.086585387179,7.150525357470945e6,0.0,0.23678706121080115,0.0
0.7422448979591837,0.01,1.4767897889081612e6,58.05422390508865,7.638397829650299e6,45.08672182294242,1.3939130138013342e6,0.0,0.15292203212178945,0.0
0.7422448979591837,0.07102040816326531,1.5395444150010813e6,58.0542239072646,7.673391617242751e6,45.086721822076264,1.457488685719896e6,0.0,0.15820023938285407,0.0
0.7422448979591837,0.1320408163265306,1.6154975628420855e6,58.054223910074526,7.715772915732645e6,45.086721820959966,1.5338756669530761e6,0.0,0.16438015278572893,0.0
0.7422448979591837,0.19306122448979593,1.708494624418895e6,58.05422391378664,7.767667628790304e6,45.086721819489455,1.6267374016567587e6,0.0,0.17166626722815426,0.0
0.7422448979591837,0.2540816326530612,1.823883991095297e6,58.05422391882272,7.832016723119016e6,45.08672181750309,1.7411439868616944e6,0.0,0.18031916839188095,0.0
0.7422448979591837,0.31510204081632653,1.9692830146699524e6,58.05422392587026,7.912982660595737e6,45.086721814739334,1.8842739588827395e6,0.0,0.19067226290008438,0.0
0.7422448979591837,0.37612244897959185,2.155837274763215e6,58.054223936105046,8.016611419662688e6,45.08672181075491,2.0665579786606303e6,0.0,0.20315246021275307,0.0
0.7422448979591837,0.43714285714285717,2.4003620532240774e6,58.05422395164061,8.151946258287291e6,45.08672180476281,2.3036049787797467e6,0.0,0.21830341862422423,0.0
0.7422448979591837,0.4981632653061224,2.7291170245430046e6,58.054223976512816,8.3329664739999715e6,45.08672179527591,2.6195617435778845e6,0.0,0.23680545748212042,0.0
0.7422448979591837,0.5591836734693878,3.1847021941419393e6,58.054224019006725,8.582078422236556e6,45.086721779287444,3.053183882265313e6,0.0,0.25947487097834604,0.0
0.7422448979591837,0.6202040816326531,3.8390390924456837e6,58.05422409756525,8.936581112395111e6,45.08672175020537,3.669151524151852e6,0.0,0.28719948349447477,0.0
0.7422448979591837,0.6812244897959183,4.818013280238722e6,58.054224257206506,9.46073712949462e6,45.08672169222178,4.579449131665288e6,0.0,0.32071777993567496,0.0
0.7422448979591837,0.7422448979591837,6.345481577719289e6,58.05422461864621,1.0267097436319588e7,45.0867215636766,5.982109547830298e6,0.0,0.36009517503422955,0.0
0.7422448979591837,0.803265306122449,8.799214571395466e6,58.05422552881294,1.1544495999694278e7,45.086721246366096,8.21625436467617e6,0.0,0.403871965046151,0.0
0.7422448979591837,0.8642857142857143,1.2660428343712619e7,58.05422795476139,1.3543281693457097e7,45.086720409249885,1.175644747706003e7,0.0,0.448655837680375,0.0
0.7422448979591837,0.9253061224489796,1.7973545698220972e7,58.05423389430164,1.6342154564375838e7,45.086718330575074,1.6841788934587054e7,0.0,0.4907896037588413,0.0
0.7422448979591837,0.9863265306122448,2.3533903380542e7,58.0542448565927,1.940739501020084e7,45.08671431438401,2.267615036735841e7,0.0,0.528073235257527,0.0
0.7422448979591837,1.04734693877551,2.7839375844286166e7,58.05425897003826,2.1882245004196517e7,45.08670883963401,2.776323427966052e7,0.0,0.5583734762843667,0.0
0.7422448979591837,1.1083673469387756,3.0666176564847853e7,58.05427327740475,2.347748974761614e7,45.08670310846281,3.1451497949758947e7,0.0,0.5808896975733382,0.0
0.7422448979591837,1.1693877551020408,3.255571150414106e7,58.05428698652606,2.4419541385938603e7,45.086697675175586,3.402814171268676e7,0.0,0.5972442417822357,0.0
0.7422448979591837,1.230408163265306,3.398949952121881e7,58.05430075783472,2.498467391704348e7,45.08669243368359,3.5951468274966e7,0.0,0.6096137712316081,0.0
0.7422448979591837,1.2914285714285714,3.522291363626992e7,58.05431540110529,2.5338046501136597e7,45.08668712080093,3.7518761313715115e7,0.0,0.6195205827085462,0.0
0.7422448979591837,1.3524489795918366,3.6359906015560955e7,58.054331430014294,2.555293612443674e7,45.08668155229533,3.8866265225763135e7,0.0,0.6277577297756498,0.0
0.7422448979591837,1.4134693877551021,3.7428547120709494e7,58.05434903433068,2.5652920470797017e7,45.08667565693641,4.003403638734651e7,0.0,0.6346402186866182,0.0
0.7422448979591837,1.4744897959183674,3.842213024621745e7,58.054368132720356,2.5638709155014846e7,45.08666945387833,4.101326363769967e7,0.0,0.6402236377332065,0.0
0.7422448979591837,1.5355102040816326,3.931794685480879e7,58.0543884257776,2.5501589239272103e7,45.08666302522459,4.1771939125145085e7,0.0,0.6444344042283197,0.0
0.7422448979591837,1.596530612244898,4.0086004137095496e7,58.054409456129164,2.5229985775182407e7,45.08665649113442,4.226839024338848e7,0.0,0.6471369461008964,0.0
0.7422448979591837,1.6575510204081632,4.06940987211551e7,58.054430685993495,2.481310634959565e7,45.08664998640143,4.245960510251847e7,0.0,0.6481669467757046,0.0
0.7422448979591837,1.7185714285714286,4.1111842848993376e7,58.05445158299124,2.424340880347384e7,45.08664363973936,4.230765165516818e7,0.0,0.6473489212487951,0.0
0.7422448979591837,1.779591836734694,4.13144358733914e7,58.05447169152158,2.3518480981363103e7,45.08663755892104,4.1785316854960755e7,0.0,0.6445077420868262,0.0
0.7422448979591837,1.8406122448979592,4.1286164739372954e7,58.05449067134342,2.2642420036263295e7,45.08663182377121,4.088098477565047e7,0.0,0.6394789579516952,0.0
0.7422448979591837,1.9016326530612244,4.1023221618133225e7,58.054508301831,2.162659953167842e7,45.08662648616974,3.9602221149812415e7,0.0,0.6321202586534675,0.0
0.7422448979591837,1.96265306122449,4.0535269218469776e7,58.054524464412275,2.0489665970627688e7,45.086621574203726,3.797733518909756e7,0.0,0.6223248754204737,0.0
0.7422448979591837,2.023673469387755,3.984526396544716e7,58.0545391183546,1.9256663875975173e7,45.086617097520225,3.6054327841422535e7,0.0,0.6100364092718039,0.0
0.7422448979591837,2.0846938775510204,3.898736890229568e7,58.05455227931314,1.795732477249332e7,45.08661305208339,3.389709367478887e7,0.0,0.5952634299584626,0.0
0.7422448979591837,2.145714285714286,3.800326289668001e7,58.05456400321415,1.6623729996058125e7,45.08660942380834,3.1579392892738197e7,0.0,0.5780913651012304,0.0
0.7422448979591837,2.206734693877551,3.693758971089207e7,58.05457437430563,1.5287708827647937e7,45.08660619126913,2.9177698538539942e7,0.0,0.5586889755547891,0.0
0.7422448979591837,2.2677551020408164,3.5833489078940704e7,58.05458349560132,1.3978399933170808e7,45.086603327852465,2.67642890121116e7,0.0,0.5373072481873553,0.0
0.7422448979591837,2.3287755102040815,3.4729028563377105e7,58.05459148072644,1.2720354027858961e7,45.08660080362109,2.440178259123611e7,0.0,0.5142697598712935,0.0
0.7422448979591837,2.389795918367347,3.365499411914372e7,58.0545984470061,1.1532406931185115e7,45.0865985869632,2.213980105032901e7,0.0,0.48995517634816255,0.0
0.7422448979591837,2.4508163265306124,3.2634081953988824e7,58.05460450995698,1.0427362398836985e7,45.086596646019,2.0013844352826033e7,0.0,0.4647741071767527,0.0
0.7422448979591837,2.5118367346938775,3.16812250384976e7,58.054609779296484,9.412359570759464e6,45.08659494982729,1.804598460925714e7,0.0,0.43914359822462307,0.0
0.7422448979591837,2.572857142857143,3.0804649698979996e7,58.054614356385684,8.489704303603273e6,45.08659346916996,1.624675400258313e7,0.0,0.4134628094793223,0.0
0.7422448979591837,2.633877551020408,3.000726743250815e7,58.05461833287714,7.657925308013414e6,45.08659217711949,1.4617592740521774e7,0.0,0.3880928697544044,0.0
0.7422448979591837,2.6948979591836735,2.928810028338225e7,58.05462179028497,6.912855009306451e6,45.08659104932401,1.3153355292688668e7,0.0,0.3633427677900305,0.0
0.7422448979591837,2.755918367346939,2.8643553883703608e7,58.05462480018718,6.248600728309953e6,45.086590064090615,1.184455461201369e7,0.0,0.33946182870390995,0.0
0.7422448979591837,2.816938775510204,2.8068452562834475e7,58.05462742483458,5.658337811381538e6,45.08658920232268,1.0679190374215983e7,0.0,0.316638205287989,0.0
0.7422448979591837,2.8779591836734695,2.7556820940222878e7,58.054629717978244,5.1349076481480915e6,45.086588447356995,9.644128588370882e6,0.0,0.29500210006642075,0.0
0.7422448979591837,2.9389795918367345,2.7102436497717965e7,58.05463172579213,4.671235775274814e6,45.08658778475119,8.726072272992672e6,0.0,0.27463216080345,0.0
0.7422448979591837,3.0,2.6699194954424094e7,58.05463348779906,4.260600886447031e6,45.08658720204756,7.912195840870896e6,0.0,0.2555635664246121,0.0
0.803265306122449,0.01,1.4331585302821228e6,58.05422389954077,7.6136567524887e6,45.08672182522805,1.3485422308335835e6,0.0,0.1490626467638629,0.0
0.803265306122449,0.07102040816326531,1.4871610291015299e6,58.05422390096606,7.643692291287202e6,45.086721824653594,1.4034732766468292e6,0.0,0.15370669393110767,0.0
0.803265306122449,0.1320408163265306,1.5519435292385311e6,58.05422390278075,7.679763999016622e6,45.08672182392384,1.4688833326443217e6,0.0,0.15911285405744968,0.0
0.803265306122449,0.19306122448979593,1.6304595152136323e6,58.054223905138585,7.723508577910815e6,45.08672182297721,1.5475909545876205e6,0.0,0.16544753404976478,0.0
0.803265306122449,0.2540816326530612,1.7267397036721539e6,58.05422390827644,7.777148985037049e6,45.08672182172213,1.6434261277954846e6,0.0,0.17292144106737123,0.0
0.803265306122449,0.31510204081632653,1.8464023050100654e6,58.05422391256867,7.843766455958713e6,45.08672182001363,1.7616998343018512e6,0.0,0.181802802175937,0.0
0.803265306122449,0.37612244897959185,1.9974684745051628e6,58.05422391863078,7.927731634736248e6,45.086721817615455,1.909948454645131e6,0.0,0.19243425156403315,0.0
0.803265306122449,0.43714285714285717,2.191706788778639e6,58.05422392752898,8.035408626688783e6,45.086721814122924,2.0991501763795055e6,0.0,0.20525339659360492,0.0
0.803265306122449,0.4981632653061224,2.446926122650125e6,58.054223941204945,8.176342423689548e6,45.08672180880703,2.3457791173087126e6,0.0,0.2208151951610946,0.0
0.803265306122449,0.5591836734693878,2.7910273919105083e6,58.0542239634285,8.36533028073113e6,45.08672180027065,2.6753967623646464e6,0.0,0.23980916002051744,0.0
0.803265306122449,0.6202040816326531,3.2694169388946113e6,58.05422400207107,8.626155703233803e6,45.08672178563908,3.1291520847719754e6,0.0,0.26305182431403257,0.0
0.803265306122449,0.6812244897959183,3.9589472821577284e6,58.05422407501483,8.998494671742111e6,45.08672175848725,3.7758898566107955e6,0.0,0.2914070439246193,0.0
0.803265306122449,0.7422448979591837,4.9941779666518625e6,58.05422422689574,9.550711948759597e6,45.086721703066196,4.734888883058712e6,0.0,0.3255362474790355,0.0
0.803265306122449,0.803265306122449,6.612996239221618e6,58.05422458016469,1.0401898525112372e7,45.08672157693203,6.216185307922005e6,0.0,0.3653378639139249,0.0
0.803265306122449,0.8642857142857143,9.207663227020299e6,58.05422549302093,1.1747836325804481e7,45.08672125746062,8.573131187085323e6,0.0,0.409111277231741,0.0
0.803265306122449,0.9253061224489796,1.323796366394117e7,58.05422796285387,1.3830802287147922e7,45.08672040076744,1.2271874490223335e7,0.0,0.453359215281463,0.0
0.803265306122449,0.9863265306122448,1.86232919364504e7,58.05423395953563,1.667328543920711e7,45.0867182848713,1.746015262710503e7,0.0,0.4946698497499796,0.0
0.803265306122449,1.04734693877551,2.405087143141957e7,58.05424471479174,1.9676680421100143e7,45.08671430295611,2.3218915097850822e7,0.0,0.5309905108834232,0.0
0.803265306122449,1.1083673469387756,2.814797993631473e7,58.05425819960796,2.203148685632314e7,45.086709021869254,2.811174136803513e7,0.0,0.5602239952888374,0.0
0.803265306122449,1.1693877551020408,3.082793857993276e7,58.05427173624952,2.35294848445951e7,45.08670356579727,3.162776266540449e7,0.0,0.581848083901876,0.0
0.803265306122449,1.230408163265306,3.2639130339045633e7,58.05428474969091,2.441347058076352e7,45.08669839038866,3.409476314939405e7,0.0,0.5976022582619201,0.0
0.803265306122449,1.2914285714285714,3.403206199312522e7,58.05429791283269,2.4945471524997424e7,45.08669336544148,3.595218604835663e7,0.0,0.6095912104786346,0.0
0.803265306122449,1.3524489795918366,3.524041331101166e7,58.05431198330583,2.5277692941911153e7,45.086688239736,3.747534431683813e7,0.0,0.6192418540034571,0.0
0.803265306122449,1.4134693877551021,3.635796145911768e7,58.05432743250591,2.5476741294902876e7,45.0866828429144,3.87880223344037e7,0.0,0.6272856601042149,0.0
0.803265306122449,1.4744897959183674,3.740880576815163e7,58.054344430555695,2.5563498075783357e7,45.086677110775675,3.992485630012261e7,0.0,0.6340066007282957,0.0
0.803265306122449,1.5355102040816326,3.838497918356389e7,58.054362895930154,2.5537843521146324e7,45.08667106337009,4.0875244734843075e7,0.0,0.6394468048394105,0.0
0.803265306122449,1.596530612244898,3.926365691091042e7,58.054382544603214,2.5391026163456827e7,45.08666477972379,4.160708585167943e7,0.0,0.6435277983471366,0.0
0.803265306122449,1.6575510204081632,4.001526388396458e7,58.05440294644161,2.51117549667803e7,45.086658374844,4.207941915713168e7,0.0,0.6461130863914923,0.0
0.803265306122449,1.7185714285714286,4.0608302305276304e7,58.05442359727169,2.4689633951592095e7,45.08665197797685,4.2250336286613114e7,0.0,0.6470393814654286,0.0
0.803265306122449,1.779591836734694,4.1013239720696166e7,58.05444399716792,2.4117513566817787e7,45.0866457133975,4.2083153290078394e7,0.0,0.646133372729562,0.0
0.803265306122449,1.8406122448979592,4.1206155473612905e7,58.054463714483056,2.3393285818732295e7,45.0866396866236,4.15518412925441e7,0.0,0.6432229205280734,0.0
0.803265306122449,1.9016326530612244,4.117210195242838e7,58.054482420253194,2.2521193678077538e7,45.086633977782064,4.064569563052004e7,0.0,0.6381471586320738,0.0
0.803265306122449,1.96265306122449,4.090777624841688e7,58.0544998925544,2.151254492699491e7,45.08662864127122,3.937272117541302e7,0.0,0.6307676800439544,0.0
0.803265306122449,2.023673469387755,4.042296231935048e7,58.054516002085,2.038568159743271e7,45.086623709153315,3.7761043916783005e7,0.0,0.6209815165169462,0.0
0.803265306122449,2.0846938775510204,3.9740292394453496e7,58.0545306919605,1.916511397764137e7,45.08661919566764,3.5857806372094646e7,0.0,0.6087354044480625,0.0
0.803265306122449,2.145714285714286,3.889318806117522e7,58.05454395960874,1.7879858416078698e7,45.0866151013315,3.3725446477254e7,0.0,0.5940397524865269,0.0
0.803265306122449,2.206734693877551,3.792228819994173e7,58.05455584287407,1.6561182441056537e7,45.08661141616289,3.1435870640998203e7,0.0,0.5769799587132584,0.0
0.803265306122449,2.2677551020408164,3.6871074706351765e7,58.054566409381806,1.524010192913483e7,45.08660812220109,2.906357663548669e7,0.0,0.5577225177390259,0.0
0.803265306122449,2.3287755102040815,3.578158568234363e7,58.05457574769642,1.394503613193365e7,45.08660519561472,2.6679021814277433e7,0.0,0.5365138599987798,0.0
0.803265306122449,2.389795918367347,3.4690986618861884e7,58.05458395952306,1.2699978711353194e7,45.08660260859602,2.4343365330214847e7,0.0,0.5136710164182757,0.0
0.803265306122449,2.4508163265306124,3.3629432440438084e7,58.05459115287954,1.1523403182959624e7,45.086600331084576,2.2105235623397622e7,0.0,0.4895647265161555,0.0
0.803265306122449,2.5118367346938775,3.2619264937657677e7,58.05459743646007,1.0427942591655292e7,45.08659833228188,1.9999607529313188e7,0.0,0.4645970941481969,0.0
0.803265306122449,2.572857142857143,3.1675298660724558e7,58.05460291535449,9.420727386353794e6,45.08659658188822,1.8048426047078475e7,0.0,0.43917691765142325,0.0
0.803265306122449,2.633877551020408,3.0805815184929464e7,58.05460768810598,8.50417355605684e6,45.08659505103463,1.6262388740986388e7,0.0,0.4136960925666843,0.0
0.803265306122449,2.6948979591836735,3.0013890786037203e7,58.054611844955886,7.6769936811828585e6,45.08659371290588,1.4643284467220033e7,0.0,0.38850997195237924,0.0
0.803265306122449,2.755918367346939,2.9298767690570697e7,58.054615467030104,6.935238784827959e6,45.08659254309742,1.3186406475398595e7,0.0,0.3639235005477962,0.0
0.803265306122449,2.816938775510204,2.865708749874969e7,58.05461862622271,6.2732402846820755e6,45.086591519750016,1.1882727783431767e7,0.0,0.3401836895749948,0.0
0.803265306122449,2.8779591836734695,2.808390083749323e7,58.054621385548,5.684384049846032e6,45.086590623530434,1.0720684887339327e7,0.0,0.3174779211649814,0.0
0.803265306122449,2.9389795918367345,2.7573434955030955e7,58.054623799775314,5.1616979471077565e6,45.08658983750143,9.68753290213861e6,0.0,0.2959368740337598,0.0
0.803265306122449,3.0,2.711964044394169e7,58.05462591621484,4.698265805431151e6,45.08658914693294,8.770306249372873e6,0.0,0.2756405836586354,0.0
0.8642857142857143,0.01,1.3953509226394286e6,58.05422389558699,7.592253503571148e6,45.08672182688185,1.3090289660737622e6,0.0,0.14564826220613775,0.0
0.8642857142857143,0.07102040816326531,1.4421259214009542e6,58.05422389652892,7.618191064540755e6,45.086721826498724,1.3568041311736482e6,0.0,0.1497523909239501,0.0
0.8642857142857143,0.1320408163265306,1.497793764568697e6,58.05422389771256,7.649107844899512e6,45.08672182601688,1.4132351422348768e6,0.0,0.1545042466371343,0.0
0.8642857142857143,0.19306122448979593,1.56465483152061e6,58.05422389922861,7.686281124594993e6,45.086721825401185,1.4805200429397966e6,0.0,0.16004002729702774,0.0
0.8642857142857143,0.2540816326530612,1.6457954450010636e6,58.05422390121108,7.731417225982896e6,45.086721824597895,1.5615967923620527e6,0.0,0.16653102016062019,0.0
0.8642857142857143,0.31510204081632653,1.745435040967993e6,58.054223903868426,7.786837331878681e6,45.08672182352563,1.6604639670990878e6,0.0,0.17419392796926705,0.0
0.8642857142857143,0.37612244897959185,1.8694667107790797e6,58.0542239075319,7.855764649147482e6,45.086721822054756,1.782676417288747e6,0.0,0.18330426817755507,0.0
0.8642857142857143,0.43714285714285717,2.0263232345622731e6,58.05422391275488,7.942780567425513e6,45.086721819972325,1.936132888904395e6,0.0,0.1942133342536107,0.0
0.8642857142857143,0.4981632653061224,2.2284086559131546e6,58.054223920504484,8.054571283464189e6,45.0867218169084,2.1323661774376784e6,0.0,0.20736850504512389,0.0
0.8642857142857143,0.5591836734693878,2.494545789525784e6,58.05422393256662,8.201189715647041e6,45.08672181218837,2.3887268892923426e6,0.0,0.22333451384779218,0.0
0.8642857142857143,0.6202040816326531,2.854310154440593e6,58.054223952461285,8.39826049294781e6,45.086721804500264,2.7322090812165835e6,0.0,0.242807547433679,0.0
0.8642857142857143,0.6812244897959183,3.35596680744591e6,58.05422398766843,8.67095677146847e6,45.086721791098384,3.2063810153035535e6,0.0,0.2666002651688072,0.0
0.8642857142857143,0.7422448979591837,4.0813654467114e6,58.054224055525985,9.061338724663805e6,45.086721765726544,3.8842765455380576e6,0.0,0.2955462205409757,0.0
0.8642857142857143,0.803265306122449,5.173733411857321e6,58.05422420026243,9.641825473868208e6,45.086721712720724,4.892419714802005e6,0.0,0.3302217454324822,0.0
0.8642857142857143,0.8642857142857143,6.884415372757734e6,58.05422454589689,1.0537714732534701e7,45.08672158895151,6.452363990491137e6,0.0,0.3703544831484791,0.0
0.8642857142857143,0.9253061224489796,9.617042730231395e6,58.05422546102346,1.1950273348579144e7,45.08672126775303,8.929348882524645e6,0.0,0.4140222570993687,0.0
0.8642857142857143,0.9863265306122448,1.3801044839814207e7,58.054227967756006,1.4109672038773395e7,45.086720394447035,1.2774128861458998e7,0.0,0.4576782788140776,0.0
0.8642857142857143,1.04734693877551,1.9228984390883334e7,58.05423398922836,1.6980421004797444e7,45.08671825424481,1.8038490648388315e7,0.0,0.4981714129594635,0.0
0.8642857142857143,1.1083673469387756,2.4511591161628265e7,58.05424449112011,1.9913130705746572e7,45.086714329863014,2.3702922573545165e7,0.0,0.533552526098141,0.0
0.8642857142857143,1.1693877551020408,2.84148037082711e7,58.054257352501324,2.215417831685173e7,45.08670925168633,2.840877461286996e7,0.0,0.5617826081362759,0.0
0.8642857142857143,1.230408163265306,3.096450324183188e7,58.05427016704058,2.3564896340494514e7,45.0867040606274,3.1768631270527974e7,0.0,0.5825963886245421,0.0
0.8642857142857143,1.2914285714285714,3.2706765141761318e7,58.05428253400892,2.4397468578031093e7,45.08669912904684,3.4137609282147884e7,0.0,0.5978122296441173,0.0
0.8642857142857143,1.3524489795918366,3.406304490667666e7,58.05429512487989,2.4899848582334787e7,45.086694310969186,3.5935405466366574e7,0.0,0.6094579716150402,0.0
0.8642857142857143,1.4134693877551021,3.524806597131458e7,58.054308648478965,2.5212768410934925e7,45.08668936764304,3.74176213620764e7,0.0,0.6188737179098824,0.0
0.8642857142857143,1.4744897959183674,3.634694078123012e7,58.05432353989688,2.5397124263128307e7,45.086684140959946,3.8697302722840294e7,0.0,0.6267372045400512,0.0
0.8642857142857143,1.5355102040816326,3.738047041715755e7,58.05433995414525,2.547155686494675e7,45.0866785722824,3.980456699207281e7,0.0,0.6333060159446323,0.0
